"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points","opp_three_pt_Attempts","opp_three_pt_Made","opp_three_pt_Percentage","win_team","diff_tpa","diff_tpm","diff_tpp","Percent_of_Points","opp_Percent_of_Points","diff_pop"
"1884","mia",35132,18,7,38.9,106,22,8,36.4,1,-4,-1,2.5,0.19811320754717,0.233009708737864,-0.0348965011906943
"1885","mia",35145,33,12,36.4,124,35,14,40,1,-2,-2,-3.6,0.290322580645161,0.347107438016529,-0.0567848573713676
"1886","mia",35161,24,8,33.3,110,26,7,26.9,1,-2,1,6.4,0.218181818181818,0.205882352941176,0.0122994652406417
"1887","orl",33944,18,6,33.3,96,16,4,25,0,2,2,8.3,0.1875,0.111111111111111,0.0763888888888889
"1888","orl",33960,26,8,30.8,82,19,7,36.8,0,7,1,-6,0.292682926829268,0.194444444444444,0.0982384823848238
"1889","orl",33969,28,8,28.6,99,37,11,29.7,0,-9,-3,-1.1,0.242424242424242,0.314285714285714,-0.0718614718614718
"1890","orl",33986,25,6,24,103,20,9,45,1,5,-3,-21,0.174757281553398,0.267326732673267,-0.0925694511198693
"1891","orl",34005,30,10,33.3,102,18,7,38.9,1,12,3,-5.6,0.294117647058824,0.223404255319149,0.0707133917396746
"1892","orl",34021,28,9,32.1,88,17,6,35.3,1,11,3,-3.2,0.306818181818182,0.209302325581395,0.0975158562367865
"1893","orl",34036,30,9,30,80,19,3,15.8,0,11,6,14.2,0.3375,0.0803571428571429,0.257142857142857
"1894","orl",34049,24,8,33.3,107,23,13,56.5,0,1,-5,-23.2,0.224299065420561,0.317073170731707,-0.0927741053111466
"1895","orl",34064,20,8,40,74,28,7,25,0,-8,1,15,0.324324324324324,0.241379310344828,0.0829450139794967
"1896","orl",34081,24,11,45.8,119,25,7,28,1,-1,4,17.8,0.277310924369748,0.179487179487179,0.0978237448825684
"1897","orl",34085,25,5,20,69,25,8,32,0,0,-3,-12,0.217391304347826,0.272727272727273,-0.0553359683794466
"1898","orl",34099,27,10,37,89,21,7,33.3,1,6,3,3.7,0.337078651685393,0.25609756097561,0.0809810907097835
"1899","orl",34127,21,8,38.1,95,28,13,46.4,1,-7,-5,-8.3,0.252631578947368,0.448275862068966,-0.195644283121597
"1900","orl",34144,25,7,28,89,29,8,27.6,0,-4,-1,0.399999999999999,0.235955056179775,0.258064516129032,-0.022109459949257
"1901","orl",34154,25,7,28,87,22,9,40.9,0,3,-2,-12.9,0.241379310344828,0.293478260869565,-0.0520989505247376
"1902","orl",34166,23,7,30.4,91,29,6,20.7,0,-6,1,9.7,0.230769230769231,0.191489361702128,0.0392798690671031
"1903","orl",34188,28,7,25,96,24,8,33.3,0,4,-1,-8.3,0.21875,0.230769230769231,-0.0120192307692308
"1904","orl",34204,15,6,40,95,20,5,25,1,-5,1,15,0.189473684210526,0.180722891566265,0.00875079264426126
"1905","orl",34218,24,6,25,94,18,7,38.9,0,6,-1,-13.9,0.191489361702128,0.221052631578947,-0.0295632698768197
"1906","orl",34222,26,13,50,105,32,9,28.1,1,-6,4,21.9,0.371428571428571,0.306818181818182,0.0646103896103896
"1907","orl",34240,23,7,30.4,98,27,10,37,1,-4,-3,-6.6,0.214285714285714,0.326086956521739,-0.111801242236025
"1908","orl",34255,26,12,46.2,124,23,11,47.8,1,3,1,-1.59999999999999,0.290322580645161,0.28448275862069,0.00583982202447164
"1909","orl",34262,26,11,42.3,87,26,7,26.9,0,0,4,15.4,0.379310344827586,0.179487179487179,0.199823165340407
"1910","orl",34277,34,9,26.5,88,22,9,40.9,0,12,0,-14.4,0.306818181818182,0.247706422018349,0.0591117597998332
"1911","orl",34287,27,11,40.7,113,19,8,42.1,0,8,3,-1.4,0.292035398230089,0.198347107438017,0.093688290792072
"1912","orl",34309,34,15,44.1,131,28,11,39.3,1,6,4,4.8,0.343511450381679,0.275,0.0685114503816794
"1913","orl",34316,33,14,42.4,108,25,13,52,0,8,1,-9.6,0.388888888888889,0.345132743362832,0.0437561455260571
"1914","orl",34330,29,7,24.1,118,27,11,40.7,1,2,-4,-16.6,0.177966101694915,0.297297297297297,-0.119331195602382
"1915","orl",34349,21,3,14.3,79,27,7,25.9,0,-6,-4,-11.6,0.113924050632911,0.192660550458716,-0.0787364998258042
"1916","orl",34362,22,11,50,136,30,12,40,1,-8,-1,10,0.242647058823529,0.276923076923077,-0.0342760180995475
"1917","orl",34378,27,5,18.5,95,20,9,45,0,7,-4,-26.5,0.157894736842105,0.254716981132075,-0.0968222442899702
"1918","orl",34383,27,11,40.7,109,23,8,34.8,1,4,3,5.90000000000001,0.302752293577982,0.266666666666667,0.036085626911315
"1919","orl",34402,26,13,50,112,25,10,40,1,1,3,10,0.348214285714286,0.294117647058824,0.0540966386554622
"1920","orl",34417,34,9,26.5,101,24,10,41.7,0,10,-1,-15.2,0.267326732673267,0.25,0.0173267326732673
"1921","orl",34450,38,10,26.3,104,22,9,40.9,0,16,1,-14.6,0.288461538461538,0.230769230769231,0.0576923076923077
"1922","orl",34456,31,15,48.4,115,21,8,38.1,1,10,7,10.3,0.391304347826087,0.233009708737864,0.158294639088223
"1923","orl",34470,28,9,32.1,92,19,10,52.6,0,9,-1,-20.5,0.293478260869565,0.27027027027027,0.023207990599295
"1924","orl",34485,23,8,34.8,93,49,15,30.6,0,-26,-7,4.2,0.258064516129032,0.45,-0.191935483870968
"1925","orl",34507,26,7,26.9,95,32,8,25,0,-6,-1,1.9,0.221052631578947,0.216216216216216,0.00483641536273113
"1926","orl",34524,27,6,22.2,96,26,9,34.6,0,1,-3,-12.4,0.1875,0.257142857142857,-0.0696428571428571
"1927","orl",34538,18,10,55.6,115,34,10,29.4,1,-16,0,26.2,0.260869565217391,0.275229357798165,-0.0143597925807739
"1928","orl",34545,34,12,35.3,107,26,7,26.9,0,8,5,8.4,0.336448598130841,0.184210526315789,0.152238071815052
"1929","orl",34557,25,8,32,112,27,9,33.3,0,-2,-1,-1.3,0.214285714285714,0.216,-0.00171428571428572
"1930","orl",34571,32,11,34.4,98,36,15,41.7,0,-4,-4,-7.3,0.336734693877551,0.38135593220339,-0.0446212383258388
"1931","orl",34583,28,8,28.6,112,25,10,40,1,3,-2,-11.4,0.214285714285714,0.3125,-0.0982142857142857
"1932","orl",34601,28,7,25,98,42,19,45.2,0,-14,-12,-20.2,0.214285714285714,0.483050847457627,-0.268765133171913
"1933","orl",34617,22,7,31.8,92,22,7,31.8,0,0,0,0,0.228260869565217,0.21,0.0182608695652174
"1934","orl",34637,25,9,36,98,34,16,47.1,0,-9,-7,-11.1,0.275510204081633,0.375,-0.0994897959183674
"1935","orl",34655,23,10,43.5,114,28,12,42.9,1,-5,-2,0.600000000000001,0.263157894736842,0.31858407079646,-0.0554261760596181
"1936","orl",34660,35,10,28.6,105,29,12,41.4,0,6,-2,-12.8,0.285714285714286,0.324324324324324,-0.0386100386100386
"1937","orl",34670,24,6,25,88,20,9,45,0,4,-3,-20,0.204545454545455,0.275510204081633,-0.0709647495361781
"1938","orl",34686,14,5,35.7,102,28,10,35.7,1,-14,-5,0,0.147058823529412,0.319148936170213,-0.172090112640801
"1939","orl",34696,27,7,25.9,86,28,10,35.7,0,-1,-3,-9.8,0.244186046511628,0.265486725663717,-0.0213006791520889
"1940","orl",34720,25,6,24,104,38,16,42.1,0,-13,-10,-18.1,0.173076923076923,0.375,-0.201923076923077
"1941","orl",34735,21,10,47.6,111,28,11,39.3,0,-7,-1,8.3,0.27027027027027,0.294642857142857,-0.0243725868725869
"1942","orl",34754,23,3,13,80,35,17,48.6,0,-12,-14,-35.6,0.1125,0.455357142857143,-0.342857142857143
"1943","orl",34763,14,8,57.1,116,22,6,27.3,1,-8,2,29.8,0.206896551724138,0.168224299065421,0.0386722526587174
"1944","orl",34774,18,4,22.2,79,31,8,25.8,0,-13,-4,-3.6,0.151898734177215,0.224299065420561,-0.0724003312433456
"1945","orl",34790,22,7,31.8,103,19,9,47.4,0,3,-2,-15.6,0.203883495145631,0.241071428571429,-0.0371879334257975
"1946","orl",34807,27,8,29.6,105,25,8,32,1,2,0,-2.4,0.228571428571429,0.27906976744186,-0.0504983388704319
"1947","orl",34835,25,5,20,90,29,8,27.6,0,-4,-3,-7.6,0.166666666666667,0.237623762376238,-0.070957095709571
"1948","orl",34851,17,5,29.4,110,28,8,28.6,1,-11,-3,0.799999999999997,0.136363636363636,0.242424242424242,-0.106060606060606
"1949","orl",34870,35,14,40,114,26,14,53.8,0,9,0,-13.8,0.368421052631579,0.365217391304348,0.0032036613272311
"1950","orl",34875,32,9,28.1,105,14,6,42.9,0,18,3,-14.8,0.257142857142857,0.15929203539823,0.097850821744627
"1951","orl",34889,25,7,28,98,28,12,42.9,1,-3,-5,-14.9,0.214285714285714,0.395604395604396,-0.181318681318681
"1952","orl",34905,27,5,18.5,81,21,10,47.6,0,6,-5,-29.1,0.185185185185185,0.247933884297521,-0.0627486991123355
"1953","orl",34917,21,4,19,104,39,15,38.5,0,-18,-11,-19.5,0.115384615384615,0.387931034482759,-0.272546419098143
"1954","orl",34937,34,13,38.2,115,30,16,53.3,0,4,-3,-15.1,0.339130434782609,0.4,-0.0608695652173913
"1955","orl",34959,27,7,25.9,92,26,10,38.5,0,1,-3,-12.6,0.228260869565217,0.245901639344262,-0.0176407697790449
"1956","orl",34966,23,7,30.4,109,14,2,14.3,1,9,5,16.1,0.192660550458716,0.058252427184466,0.13440812327425
"1957","orl",34985,23,4,17.4,112,34,9,26.5,1,-11,-5,-9.1,0.107142857142857,0.247706422018349,-0.140563564875491
"1958","orl",34999,40,14,35,102,27,9,33.3,0,13,5,1.7,0.411764705882353,0.247706422018349,0.164058283864004
"1959","orl",35014,26,12,46.2,115,22,2,9.1,1,4,10,37.1,0.31304347826087,0.0689655172413793,0.24407796101949
"1960","orl",35037,20,4,20,112,15,10,66.7,0,5,-6,-46.7,0.107142857142857,0.229007633587786,-0.121864776444929
"1961","orl",35052,30,9,30,106,33,10,30.3,0,-3,-1,-0.300000000000001,0.254716981132075,0.263157894736842,-0.00844091360476662
"1962","orl",35069,30,12,40,116,33,12,36.4,0,-3,0,3.6,0.310344827586207,0.307692307692308,0.0026525198938992
"1963","orl",35079,25,10,40,111,31,8,25.8,0,-6,2,14.2,0.27027027027027,0.198347107438017,0.0719231628322538
"1964","orl",35096,33,11,33.3,102,36,18,50,0,-3,-7,-16.7,0.323529411764706,0.442622950819672,-0.119093539054966
"1965","orl",35114,25,9,36,115,30,11,36.7,1,-5,-2,-0.700000000000003,0.234782608695652,0.308411214953271,-0.0736286062576188
"1966","orl",35130,30,14,46.7,112,22,11,50,0,8,3,-3.3,0.375,0.259842519685039,0.115157480314961
"1967","orl",35146,27,5,18.5,75,26,12,46.2,0,1,-7,-27.7,0.2,0.295081967213115,-0.0950819672131147
"1968","orl",35157,25,13,52,113,35,11,31.4,1,-10,2,20.6,0.345132743362832,0.302752293577982,0.0423804497848502
"1969","was",33954,20,6,30,99,26,12,46.2,0,-6,-6,-16.2,0.181818181818182,0.315789473684211,-0.133971291866029
"1970","was",33979,25,5,20,103,31,15,48.4,0,-6,-10,-28.4,0.145631067961165,0.401785714285714,-0.256154646324549
"1971","was",33995,10,3,30,103,25,10,40,0,-15,-7,-10,0.087378640776699,0.265486725663717,-0.178108084887018
"1972","was",34010,20,5,25,95,25,5,20,1,-5,0,5,0.157894736842105,0.16304347826087,-0.00514874141876431
"1973","was",34021,17,6,35.3,86,28,9,32.1,0,-11,-3,3.2,0.209302325581395,0.306818181818182,-0.0975158562367865
"1974","was",34034,27,10,37,106,37,17,46,0,-10,-7,-9,0.283018867924528,0.447368421052632,-0.164349553128103
"1975","was",34047,21,10,47.6,118,31,10,32.3,1,-10,0,15.3,0.254237288135593,0.32258064516129,-0.0683433570256971
"1976","was",34062,15,3,20,94,33,14,42.4,0,-18,-11,-22.4,0.0957446808510638,0.4,-0.304255319148936
"1977","was",34073,13,4,30.8,95,15,5,33.3,0,-2,-1,-2.5,0.126315789473684,0.141509433962264,-0.0151936444885799
"1978","was",34098,23,8,34.8,102,28,10,35.7,0,-5,-2,-0.900000000000006,0.235294117647059,0.275229357798165,-0.0399352401511063
"1979","was",34109,25,15,60,119,29,12,41.4,1,-4,3,18.6,0.378151260504202,0.321428571428571,0.0567226890756302
"1980","was",34126,27,11,40.7,111,27,13,48.2,0,0,-2,-7.5,0.297297297297297,0.342105263157895,-0.0448079658605974
"1981","was",34140,28,10,35.7,106,27,11,40.7,1,1,-1,-5,0.283018867924528,0.326732673267327,-0.0437138053427985
"1982","was",34166,29,6,20.7,94,23,7,30.4,1,6,-1,-9.7,0.191489361702128,0.230769230769231,-0.0392798690671031
"1983","was",34180,22,6,27.3,100,24,9,37.5,0,-2,-3,-10.2,0.18,0.241071428571429,-0.0610714285714286
"1984","was",34193,25,10,40,101,21,3,14.3,1,4,7,25.7,0.297029702970297,0.0947368421052632,0.202292860865034
"1985","was",34210,28,10,35.7,115,30,12,40,0,-2,-2,-4.3,0.260869565217391,0.285714285714286,-0.0248447204968944
"1986","was",34229,11,7,63.6,105,20,8,40,0,-9,-1,23.6,0.2,0.224299065420561,-0.0242990654205607
"1987","was",34246,34,14,41.2,118,27,11,40.7,1,7,3,0.5,0.355932203389831,0.292035398230089,0.063896805159742
"1988","was",34255,23,11,47.8,116,26,12,46.2,0,-3,-1,1.59999999999999,0.28448275862069,0.290322580645161,-0.00583982202447164
"1989","was",34272,19,6,31.6,92,32,7,21.9,1,-13,-1,9.7,0.195652173913043,0.247058823529412,-0.0514066496163683
"1990","was",34286,21,8,38.1,110,25,13,52,1,-4,-5,-13.9,0.218181818181818,0.371428571428571,-0.153246753246753
"1991","was",34303,23,5,21.7,101,26,9,34.6,0,-3,-4,-12.9,0.148514851485149,0.241071428571429,-0.0925565770862801
"1992","was",34315,18,5,27.8,109,33,14,42.4,1,-15,-9,-14.6,0.137614678899083,0.39622641509434,-0.258611736195257
"1993","was",34329,25,12,48,122,28,10,35.7,1,-3,2,12.3,0.295081967213115,0.277777777777778,0.017304189435337
"1994","was",34346,19,10,52.6,117,24,7,29.2,1,-5,3,23.4,0.256410256410256,0.190909090909091,0.0655011655011655
"1995","was",34353,33,8,24.2,105,21,7,33.3,0,12,1,-9.1,0.228571428571429,0.196261682242991,0.0323097463284379
"1996","was",34372,18,3,16.7,107,21,6,28.6,1,-3,-3,-11.9,0.0841121495327103,0.185567010309278,-0.101454860776568
"1997","was",34387,24,7,29.2,96,25,9,36,0,-1,-2,-6.8,0.21875,0.219512195121951,-0.00076219512195122
"1998","was",34401,29,12,41.4,107,21,6,28.6,1,8,6,12.8,0.336448598130841,0.176470588235294,0.159978009895547
"1999","was",34416,22,8,36.4,111,28,11,39.3,1,-6,-3,-2.9,0.216216216216216,0.314285714285714,-0.0980694980694981
"2000","was",34433,22,11,50,118,25,10,40,1,-3,1,10,0.279661016949153,0.315789473684211,-0.036128456735058
"2001","was",34458,26,6,23.1,91,39,12,30.8,0,-13,-6,-7.7,0.197802197802198,0.356435643564356,-0.158633445762159
"2002","was",34464,30,11,36.7,105,32,17,53.1,0,-2,-6,-16.4,0.314285714285714,0.451327433628319,-0.137041719342604
"2003","was",34484,22,12,54.6,112,18,7,38.9,1,4,5,15.7,0.321428571428571,0.2,0.121428571428571
"2004","was",34502,32,10,31.2,107,23,9,39.1,1,9,1,-7.9,0.280373831775701,0.267326732673267,0.0130470991024336
"2005","was",34511,22,11,50,101,27,10,37,1,-5,1,13,0.326732673267327,0.303030303030303,0.0237023702370237
"2006","was",34523,26,10,38.5,108,41,17,41.5,0,-15,-7,-3,0.277777777777778,0.435897435897436,-0.158119658119658
"2007","was",34544,17,8,47.1,109,31,10,32.3,1,-14,-2,14.8,0.220183486238532,0.32258064516129,-0.102397158922758
"2008","was",34554,23,13,56.5,120,26,8,30.8,1,-3,5,25.7,0.325,0.237623762376238,0.0873762376237624
"2009","was",34568,29,8,27.6,104,25,8,32,1,4,0,-4.4,0.230769230769231,0.237623762376238,-0.00685453160700683
"2010","was",34578,32,13,40.6,113,24,7,29.2,1,8,6,11.4,0.345132743362832,0.190909090909091,0.154223652453741
"2011","was",34591,26,8,30.8,112,28,11,39.3,0,-2,-3,-8.5,0.214285714285714,0.292035398230089,-0.0777496839443742
"2012","was",34605,25,10,40,109,32,8,25,1,-7,2,15,0.275229357798165,0.242424242424242,0.0328051153739227
"2013","was",34616,20,9,45,123,33,10,30.3,1,-13,-1,14.7,0.219512195121951,0.277777777777778,-0.0582655826558266
"2014","was",34642,31,13,41.9,112,31,9,29,1,0,4,12.9,0.348214285714286,0.313953488372093,0.0342607973421927
"2015","was",34654,21,10,47.6,107,32,10,31.2,1,-11,0,16.4,0.280373831775701,0.319148936170213,-0.0387751043945119
"2016","was",34664,22,7,31.8,117,24,5,20.8,1,-2,2,11,0.179487179487179,0.148514851485149,0.030972328002031
"2017","was",34682,33,12,36.4,116,39,12,30.8,1,-6,0,5.6,0.310344827586207,0.333333333333333,-0.0229885057471264
"2018","was",34695,31,10,32.3,105,17,5,29.4,1,14,5,2.9,0.285714285714286,0.164835164835165,0.120879120879121
"2019","was",34709,29,12,41.4,135,38,19,50,0,-9,-7,-8.6,0.266666666666667,0.407142857142857,-0.14047619047619
"2020","was",34724,25,9,36,114,33,9,27.3,1,-8,0,8.7,0.236842105263158,0.245454545454545,-0.00861244019138757
"2021","was",34745,29,10,34.5,112,21,4,19,1,8,6,15.5,0.267857142857143,0.11214953271028,0.155707610146862
"2022","was",34760,21,13,61.9,120,34,7,20.6,1,-13,6,41.3,0.325,0.214285714285714,0.110714285714286
"2023","was",34788,29,15,51.7,111,18,4,22.2,1,11,11,29.5,0.405405405405405,0.122448979591837,0.282956425813569
"2024","was",34796,24,5,20.8,112,29,10,34.5,0,-5,-5,-13.7,0.133928571428571,0.25,-0.116071428571429
"2025","was",34817,22,8,36.4,92,24,11,45.8,0,-2,-3,-9.4,0.260869565217391,0.323529411764706,-0.0626598465473146
"2026","was",34829,28,12,42.9,112,28,8,28.6,1,0,4,14.3,0.321428571428571,0.222222222222222,0.0992063492063492
"2027","was",34836,25,9,36,105,20,7,35,1,5,2,1,0.257142857142857,0.21875,0.0383928571428571
"2028","was",34850,30,10,33.3,106,25,11,44,0,5,-1,-10.7,0.283018867924528,0.289473684210526,-0.00645481628599803
"2029","was",34870,26,14,53.8,115,35,14,40,1,-9,0,13.8,0.365217391304348,0.368421052631579,-0.0032036613272311
"2030","was",34888,18,7,38.9,131,27,13,48.2,1,-9,-6,-9.3,0.16030534351145,0.307086614173228,-0.146781270661778
"2031","was",34898,26,11,42.3,123,28,13,46.4,1,-2,-2,-4.1,0.268292682926829,0.345132743362832,-0.0768400604360026
"2032","was",34912,26,9,34.6,130,22,12,54.6,1,4,-3,-20,0.207692307692308,0.295081967213115,-0.087389659520807
"2033","was",34923,25,12,48,125,32,16,50,1,-7,-4,-2,0.288,0.387096774193548,-0.0990967741935484
"2034","was",34935,26,7,26.9,104,21,10,47.6,0,5,-3,-20.7,0.201923076923077,0.252100840336134,-0.0501777634130575
"2035","was",34944,30,12,40,107,32,14,43.8,0,-2,-2,-3.8,0.336448598130841,0.375,-0.0385514018691589
"2036","was",34961,26,10,38.5,112,27,7,25.9,1,-1,3,12.6,0.267857142857143,0.196261682242991,0.0715954606141522
"2037","was",34970,33,11,33.3,93,24,9,37.5,0,9,2,-4.2,0.354838709677419,0.275510204081633,0.0793285055957867
"2038","was",34987,35,8,22.9,102,33,10,30.3,0,2,-2,-7.4,0.235294117647059,0.272727272727273,-0.0374331550802139
"2039","was",35003,34,11,32.4,104,25,8,32,1,9,3,0.399999999999999,0.317307692307692,0.24,0.0773076923076923
"2040","was",35012,26,10,38.5,129,15,3,20,1,11,7,18.5,0.232558139534884,0.0833333333333333,0.14922480620155
"2041","was",35023,18,8,44.4,127,33,12,36.4,1,-15,-4,8,0.188976377952756,0.31304347826087,-0.124067100308114
"2042","was",35050,23,6,26.1,119,22,8,36.4,1,1,-2,-10.3,0.151260504201681,0.222222222222222,-0.0709617180205415
"2043","was",35059,34,13,38.2,124,30,12,40,0,4,1,-1.8,0.314516129032258,0.270676691729323,0.0438394373029348
"2044","was",35074,17,5,29.4,88,25,10,40,0,-8,-5,-10.6,0.170454545454545,0.315789473684211,-0.145334928229665
"2045","was",35092,27,10,37,115,36,16,44.4,0,-9,-6,-7.4,0.260869565217391,0.345323741007194,-0.084454175789803
"2046","was",35095,34,17,50,118,34,12,35.3,1,0,5,14.7,0.432203389830508,0.324324324324324,0.107879065506184
"2047","was",35116,34,14,41.2,106,20,7,35,1,14,7,6.2,0.39622641509434,0.203883495145631,0.192342919948709
"2048","was",35132,22,8,36.4,103,18,7,38.9,0,4,1,-2.5,0.233009708737864,0.19811320754717,0.0348965011906943
"2049","was",35148,19,7,36.8,105,26,10,38.5,1,-7,-3,-1.7,0.2,0.297029702970297,-0.097029702970297
"2050","was",35161,26,7,26.9,102,24,8,33.3,0,2,-1,-6.4,0.205882352941176,0.218181818181818,-0.0122994652406417
"2051","den",33950,24,8,33.3,107,19,3,15.8,1,5,5,17.5,0.224299065420561,0.0882352941176471,0.136063771302914
"2052","den",33973,23,6,26.1,113,32,10,31.2,0,-9,-4,-5.1,0.15929203539823,0.260869565217391,-0.101577529819161
"2053","den",33982,22,9,40.9,102,16,4,25,0,6,5,15.9,0.264705882352941,0.114285714285714,0.150420168067227
"2054","den",34007,22,6,27.3,102,22,9,40.9,1,0,-3,-13.6,0.176470588235294,0.272727272727273,-0.0962566844919786
"2055","den",34022,25,7,28,86,20,7,35,0,5,0,-7,0.244186046511628,0.203883495145631,0.0403025513659968
"2056","den",34031,23,11,47.8,123,25,8,32,1,-2,3,15.8,0.268292682926829,0.224299065420561,0.0439936175062685
"2057","den",34042,24,10,41.7,107,24,7,29.2,0,0,3,12.5,0.280373831775701,0.194444444444444,0.0859293873312565
"2058","den",34059,36,13,36.1,101,30,14,46.7,0,6,-1,-10.6,0.386138613861386,0.336,0.0501386138613861
"2059","den",34078,25,9,36,95,18,4,22.2,0,7,5,13.8,0.284210526315789,0.113207547169811,0.171002979145978
"2060","den",34084,29,11,37.9,105,29,8,27.6,0,0,3,10.3,0.314285714285714,0.214285714285714,0.1
"2061","den",34106,17,8,47.1,120,20,8,40,1,-3,0,7.1,0.2,0.230769230769231,-0.0307692307692308
"2062","den",34121,25,4,16,111,23,8,34.8,0,2,-4,-18.8,0.108108108108108,0.212389380530973,-0.104281272422865
"2063","den",34137,22,8,36.4,105,26,7,26.9,1,-4,1,9.5,0.228571428571429,0.230769230769231,-0.00219780219780222
"2064","den",34150,22,10,45.4,110,18,6,33.3,1,4,4,12.1,0.272727272727273,0.168224299065421,0.104502973661852
"2065","den",34161,27,9,33.3,83,26,8,30.8,0,1,1,2.5,0.325301204819277,0.222222222222222,0.103078982597055
"2066","den",34175,34,12,35.3,129,26,13,50,0,8,-1,-14.7,0.27906976744186,0.295454545454545,-0.016384778012685
"2067","den",34186,29,13,44.8,120,25,11,44,1,4,2,0.799999999999997,0.325,0.289473684210526,0.0355263157894737
"2068","den",34213,22,7,31.8,98,24,9,37.5,0,-2,-2,-5.7,0.214285714285714,0.254716981132075,-0.0404312668463612
"2069","den",34230,31,9,29,110,37,17,46,0,-6,-8,-17,0.245454545454545,0.3984375,-0.152982954545455
"2070","den",34237,24,13,54.2,98,25,9,36,0,-1,4,18.2,0.397959183673469,0.257142857142857,0.140816326530612
"2071","den",34244,27,10,37,106,31,11,35.5,1,-4,-1,1.5,0.283018867924528,0.336734693877551,-0.0537158259530227
"2072","den",34263,37,11,29.7,111,26,9,34.6,0,11,2,-4.9,0.297297297297297,0.232758620689655,0.0645386766076421
"2073","den",34272,32,7,21.9,85,19,6,31.6,0,13,1,-9.7,0.247058823529412,0.195652173913043,0.0514066496163683
"2074","den",34287,19,8,42.1,121,27,11,40.7,1,-8,-3,1.4,0.198347107438017,0.292035398230089,-0.093688290792072
"2075","den",34305,25,7,28,92,26,12,46.2,0,-1,-5,-18.2,0.228260869565217,0.321428571428571,-0.0931677018633541
"2076","den",34326,31,15,48.4,132,23,8,34.8,1,8,7,13.6,0.340909090909091,0.2,0.140909090909091
"2077","den",34344,27,10,37,127,23,8,34.8,1,4,2,2.2,0.236220472440945,0.210526315789474,0.0256941566514712
"2078","den",34357,25,13,52,117,25,14,56,1,0,-1,-4,0.333333333333333,0.392523364485981,-0.059190031152648
"2079","den",34366,39,11,28.2,102,36,16,44.4,0,3,-5,-16.2,0.323529411764706,0.403361344537815,-0.0798319327731092
"2080","den",34391,25,8,32,108,25,8,32,0,0,0,0,0.222222222222222,0.220183486238532,0.00203873598369009
"2081","den",34410,31,11,35.5,106,25,9,36,1,6,2,-0.5,0.311320754716981,0.264705882352941,0.0466148723640399
"2082","den",34423,28,10,35.7,105,25,7,28,1,3,3,7.7,0.285714285714286,0.203883495145631,0.0818307905686546
"2083","den",34440,27,11,40.7,122,33,16,48.5,0,-6,-5,-7.8,0.270491803278689,0.387096774193548,-0.11660497091486
"2084","den",34460,35,9,25.7,119,25,11,44,0,10,-2,-18.3,0.226890756302521,0.259842519685039,-0.0329517633825183
"2085","den",34466,38,18,47.4,113,29,11,37.9,0,9,7,9.5,0.47787610619469,0.275,0.20287610619469
"2086","den",34483,25,7,28,99,24,12,50,0,1,-5,-22,0.212121212121212,0.283464566929134,-0.0713433548079217
"2087","den",34495,24,9,37.5,106,36,12,33.3,0,-12,-3,4.2,0.254716981132075,0.297520661157025,-0.0428036800249493
"2088","den",34526,32,15,46.9,140,29,12,41.4,1,3,3,5.5,0.321428571428571,0.321428571428571,0
"2089","den",34557,27,9,33.3,125,25,8,32,1,2,1,1.3,0.216,0.214285714285714,0.00171428571428572
"2090","den",34566,26,11,42.3,127,30,11,36.7,1,-4,0,5.59999999999999,0.259842519685039,0.272727272727273,-0.0128847530422334
"2091","den",34579,31,10,32.3,104,22,9,40.9,0,9,1,-8.6,0.288461538461538,0.228813559322034,0.0596479791395045
"2092","den",34598,24,10,41.7,123,32,10,31.2,1,-8,0,10.5,0.24390243902439,0.306122448979592,-0.0622200099552016
"2093","den",34604,24,7,29.2,108,15,6,40,0,9,1,-10.8,0.194444444444444,0.162162162162162,0.0322822822822823
"2094","den",34618,26,10,38.5,103,22,7,31.8,1,4,3,6.7,0.29126213592233,0.225806451612903,0.0654556843094269
"2095","den",34632,23,9,39.1,127,24,10,41.7,1,-1,-1,-2.6,0.21259842519685,0.25,-0.0374015748031496
"2096","den",34649,25,8,32,123,21,6,28.6,1,4,2,3.4,0.195121951219512,0.160714285714286,0.0344076655052265
"2097","den",34669,27,15,55.6,116,26,12,46.2,0,1,3,9.4,0.387931034482759,0.3,0.0879310344827586
"2098","den",34677,25,9,36,99,30,14,46.7,0,-5,-5,-10.7,0.272727272727273,0.352941176470588,-0.0802139037433156
"2099","den",34692,28,9,32.1,121,24,9,37.5,1,4,0,-5.4,0.223140495867769,0.230769230769231,-0.00762873490146218
"2100","den",34702,26,10,38.5,97,21,10,47.6,0,5,0,-9.1,0.309278350515464,0.247933884297521,0.0613444662179433
"2101","den",34716,28,11,39.3,110,26,8,30.8,1,2,3,8.5,0.3,0.275862068965517,0.0241379310344828
"2102","den",34725,44,13,29.6,106,27,8,29.6,0,17,5,0,0.367924528301887,0.205128205128205,0.162796323173682
"2103","den",34740,32,16,50,131,38,16,42.1,1,-6,0,7.9,0.366412213740458,0.390243902439024,-0.0238316886985664
"2104","den",34751,37,12,32.4,109,30,15,50,0,7,-3,-17.6,0.330275229357798,0.36,-0.0297247706422018
"2105","den",34767,40,24,60,132,32,8,25,1,8,16,35,0.545454545454545,0.218181818181818,0.327272727272727
