"","team","game.id","three_pt_Attempts","three_pt_Made","three_pt_Percentage","total_pts.points"
"2191","min","34812",26,9,34.6,130
"2192","min","34828",23,8,34.8,102
"2193","min","34843",16,8,50,107
"2194","min","34865",16,4,25,90
"2195","min","34895",20,5,25,107
"2196","min","34908",14,4,28.6,103
"2197","min","34918",13,5,38.5,95
"2198","min","34935",21,10,47.6,119
"2199","min","34946",27,8,29.6,104
"2200","min","34965",12,2,16.7,105
"2201","min","34979",25,9,36,109
"2202","min","34996",15,7,46.7,93
"2203","min","35020",21,7,33.3,119
"2204","min","35026",10,2,20,100
"2205","min","35044",20,9,45,115
"2206","min","35063",21,10,47.6,119
"2207","min","35080",25,9,36,117
"2208","min","35102",19,4,21,107
"2209","min","35118",18,4,22.2,98
"2210","min","35125",16,7,43.8,113
"2211","min","35142",16,3,18.8,109
"2212","min","35153",20,5,25,98
"2213","min","35164",23,11,47.8,118
"2214","min","40241",9,4,44.4,110
"2215","okl","33951",22,6,27.3,103
"2216","okl","33961",21,5,23.8,113
"2217","okl","33980",26,9,34.6,113
"2218","okl","34004",20,5,25,85
"2219","okl","34009",27,10,37,96
"2220","okl","34019",16,7,43.8,112
"2221","okl","34037",28,9,32.1,97
"2222","okl","34052",34,12,35.3,102
"2223","okl","34066",28,16,57.1,108
"2224","okl","34081",25,7,28,117
"2225","okl","34087",27,5,18.5,88
"2226","okl","34104",25,12,48,105
"2227","okl","34118",26,7,26.9,124
"2228","okl","34135",36,10,27.8,111
"2229","okl","34151",27,11,40.7,109
"2230","okl","34164",25,7,28,101
"2231","okl","34175",26,13,50,132
"2232","okl","34182",23,8,34.8,106
"2233","okl","34195",22,8,36.4,112
"2234","okl","34210",30,12,40,126
"2235","okl","34241",28,6,21.4,101
"2236","okl","34247",31,10,32.3,102
"2237","okl","34281",28,7,25,99
"2238","okl","34297",21,3,14.3,99
"2239","okl","34313",27,8,29.6,95
"2240","okl","34322",19,6,31.6,89
"2241","okl","34339",16,7,43.8,114
"2242","okl","34355",35,10,28.6,108
"2243","okl","34373",28,11,39.3,121
"2244","okl","34385",26,11,42.3,117
"2245","okl","34399",24,8,33.3,112
"2246","okl","34413",19,5,26.3,106
"2247","okl","34427",22,4,18.2,80
"2248","okl","34447",29,10,34.5,114
"2249","okl","34453",27,9,33.3,94
"2250","okl","34469",30,9,30,112
"2251","okl","34480",30,12,40,116
"2252","okl","34495",36,12,33.3,121
"2253","okl","34509",24,7,29.2,109
"2254","okl","34521",26,8,30.8,103
"2255","okl","34536",20,3,15,86
"2256","okl","34550",28,9,32.1,122
"2257","okl","34561",30,10,33.3,98
"2258","okl","34574",28,8,28.6,100
"2259","okl","34613",20,6,30,97
"2260","okl","34626",27,10,37,114
"2261","okl","34630",22,9,40.9,109
"2262","okl","34652",26,6,23.1,91
"2263","okl","34667",28,7,25,94
"2264","okl","34680",37,10,27,100
"2265","okl","34690",26,13,50,114
"2266","okl","34707",18,4,22.2,105
"2267","okl","34710",28,7,25,90
"2268","okl","34736",27,8,29.6,118
"2269","okl","34752",24,6,25,114
"2270","okl","34760",34,7,20.6,98
"2271","okl","34785",23,12,52.2,116
"2272","okl","34801",24,10,41.7,110
"2273","okl","34820",21,6,28.6,118
"2274","okl","34833",22,15,68.2,109
"2275","okl","34848",29,11,37.9,109
"2276","okl","34856",35,9,25.7,111
"2277","okl","34872",22,2,9.1,89
"2278","okl","34886",25,10,40,121
"2279","okl","34902",20,6,30,102
"2280","okl","34913",23,8,34.8,112
"2281","okl","34940",22,10,45.4,122
"2282","okl","34955",25,14,56,123
"2283","okl","34968",26,10,38.5,110
"2284","okl","34989",21,4,19,95
"2285","okl","35002",16,4,25,122
"2286","okl","35031",30,11,36.7,125
"2287","okl","35040",23,6,26.1,92
"2288","okl","35052",33,10,30.3,114
"2289","okl","35075",21,6,28.6,95
"2290","okl","35083",31,12,38.7,101
"2291","okl","35099",28,9,32.1,110
"2292","okl","35107",31,14,45.2,103
"2293","okl","35126",31,7,22.6,99
"2294","okl","35138",25,6,24,106
"2295","okl","35153",22,7,31.8,100
"2296","okl","35165",25,8,32,105
"2297","por","33942",19,13,68.4,113
"2298","por","33957",18,4,22.2,106
"2299","por","33973",32,10,31.2,115
"2300","por","33994",39,14,35.9,104
"2301","por","34003",33,12,36.4,115
"2302","por","34016",31,12,38.7,105
"2303","por","34028",33,14,42.4,100
"2304","por","34043",31,14,45.2,124
"2305","por","34055",30,6,20,80
"2306","por","34068",33,13,39.4,122
"2307","por","34084",29,8,27.6,112
"2308","por","34096",34,9,26.5,88
"2309","por","34111",28,10,35.7,109
"2310","por","34117",34,12,35.3,101
"2311","por","34134",36,15,41.7,129
"2312","por","34148",22,6,27.3,103
"2313","por","34155",29,13,44.8,125
"2314","por","34177",32,12,37.5,119
"2315","por","34191",33,12,36.4,114
"2316","por","34215",32,12,37.5,131
"2317","por","34238",24,9,37.5,99
"2318","por","34248",24,9,37.5,112
"2319","por","34265",40,17,42.5,107
"2320","por","34273",28,7,25,86
"2321","por","34288",37,16,43.2,111
"2322","por","34306",21,10,47.6,120
"2323","por","34313",23,8,34.8,114
"2324","por","34326",23,8,34.8,120
"2325","por","34345",28,8,28.6,90
"2326","por","34368",28,4,14.3,121
"2327","por","34376",27,10,37,95
"2328","por","34394",30,12,40,90
"2329","por","34409",23,8,34.8,91
"2330","por","34424",25,12,48,102
"2331","por","34439",20,6,30,94
"2332","por","34451",22,6,27.3,95
"2333","por","34474",26,12,46.2,117
"2334","por","34482",33,12,36.4,118
"2335","por","34499",35,15,42.9,124
"2336","por","34517",21,7,33.3,108
"2337","por","34525",30,10,33.3,102
"2338","por","34538",34,10,29.4,109
"2339","por","34554",26,8,30.8,101
"2340","por","34569",31,8,25.8,85
"2341","por","34581",19,6,31.6,92
"2342","por","34590",25,10,40,127
"2343","por","34629",15,4,26.7,105
"2344","por","34643",35,16,45.7,112
"2345","por","34658",27,10,37,111
"2346","por","34668",31,11,35.5,115
"2347","por","34694",30,9,30,104
"2348","por","34707",28,10,35.7,99
"2349","por","34721",28,11,39.3,114
"2350","por","34738",26,9,34.6,111
"2351","por","34770",42,16,38.1,104
"2352","por","34783",22,9,40.9,88
"2353","por","34790",19,9,47.4,112
"2354","por","34818",21,9,42.9,106
"2355","por","34830",25,10,40,113
"2356","por","34848",25,10,40,114
"2357","por","34866",25,16,64,130
"2358","por","34886",23,11,47.8,126
"2359","por","34904",21,6,28.6,114
"2360","por","34923",32,16,50,124
"2361","por","34928",22,7,31.8,110
"2362","por","34942",32,11,34.4,77
"2363","por","34951",22,9,40.9,110
"2364","por","34969",18,8,44.4,113
"2365","por","34981",26,13,50,115
"2366","por","34997",21,4,19,90
"2367","por","35011",21,11,52.4,110
"2368","por","35026",22,11,50,112
"2369","por","35036",28,12,42.9,97
"2370","por","35049",27,8,29.6,122
"2371","por","35065",33,13,39.4,117
"2372","por","35081",37,15,40.5,130
"2373","por","35104",26,6,23.1,87
"2374","por","35118",33,14,42.4,105
"2375","por","35134",30,13,43.3,101
"2376","por","35149",28,12,42.9,99
"2377","por","35170",30,13,43.3,100
"2378","por","40241",32,11,34.4,109
"2379","uta","33942",24,8,33.3,104
"2380","uta","33964",25,6,24,96
"2381","uta","33975",19,7,36.8,75
"2382","uta","33993",31,15,48.4,106
"2383","uta","34002",25,12,48,97
"2384","uta","34017",26,11,42.3,86
"2385","uta","34027",25,8,32,114
"2386","uta","34033",19,11,57.9,109
"2387","uta","34048",34,8,23.5,98
"2388","uta","34064",28,7,25,87
"2389","uta","34076",20,6,30,102
"2390","uta","34091",28,8,28.6,96
"2391","uta","34113",25,5,20,77
"2392","uta","34124",27,12,44.4,102
"2393","uta","34137",26,7,26.9,91
"2394","uta","34161",26,8,30.8,108
"2395","uta","34171",34,10,29.4,95
"2396","uta","34198",18,4,22.2,112
"2397","uta","34205",28,15,53.6,120
"2398","uta","34220",30,17,56.7,110
"2399","uta","34237",25,9,36,105
"2400","uta","34253",32,13,40.6,107
"2401","uta","34260",27,12,44.4,112
"2402","uta","34275",38,10,26.3,99
"2403","uta","34294",29,13,44.8,104
"2404","uta","34322",23,13,56.5,109
"2405","uta","34338",22,8,36.4,103
"2406","uta","34347",27,8,29.6,82
"2407","uta","34367",30,9,30,74
"2408","uta","34374",27,9,33.3,93
"2409","uta","34392",27,10,37,98
"2410","uta","34415",26,9,34.6,102
"2411","uta","34429",26,15,57.7,100
"2412","uta","34446",20,8,40,91
"2413","uta","34455",24,7,29.2,101
"2414","uta","34462",26,11,42.3,104
"2415","uta","34477",20,7,35,93
"2416","uta","34496",23,8,34.8,94
"2417","uta","34504",23,9,39.1,79
"2418","uta","34516",34,13,38.2,100
"2419","uta","34540",31,16,51.6,110
"2420","uta","34545",26,7,26.9,114
"2421","uta","34560",23,8,34.8,106
"2422","uta","34588",23,8,34.8,112
"2423","uta","34599",24,6,25,109
"2424","uta","34613",21,5,23.8,95
"2425","uta","34618",22,7,31.8,93
"2426","uta","34633",26,6,23.1,96
"2427","uta","34648",25,10,40,95
"2428","uta","34678",29,11,37.9,104
"2429","uta","34700",33,13,39.4,105
"2430","uta","34712",26,10,38.5,120
"2431","uta","34729",32,14,43.8,127
"2432","uta","34737",29,13,44.8,105
"2433","uta","34755",31,8,25.8,104
"2434","uta","34768",23,4,17.4,72
"2435","uta","34783",22,11,50,111
"2436","uta","34800",23,8,34.8,109
"2437","uta","34817",24,11,45.8,102
"2438","uta","34833",22,9,40.9,106
"2439","uta","34843",19,4,21,80
"2440","uta","34855",26,12,46.2,112
"2441","uta","34871",33,10,30.3,110
"2442","uta","34884",27,10,37,88
"2443","uta","34894",31,12,38.7,115
"2444","uta","34913",20,9,45,104
"2445","uta","34936",21,14,66.7,114
"2446","uta","34948",28,13,46.4,97
"2447","uta","34954",21,5,23.8,83
"2448","uta","34972",25,7,28,86
"2449","uta","34986",26,6,23.1,100
"2450","uta","35006",28,7,25,108
"2451","uta","35022",26,8,30.8,95
"2452","uta","35042",27,15,55.6,108
"2453","uta","35060",32,13,40.6,112
"2454","uta","35074",25,10,40,95
"2455","uta","35086",24,9,37.5,103
"2456","uta","35104",23,13,56.5,106
"2457","uta","35125",25,14,56,120
"2458","uta","35134",19,6,31.6,86
"2459","uta","35151",35,13,37.1,105
"2460","uta","35167",26,10,38.5,101
